orf_name,name,chr,start,stop,length,strand,orf_class,ontology,TSS,PAS,half_life,coverage
YDR196C,CAB5,4,850274,850999,726,-,Verified,"GO:0004140,GO:0005635,GO:0005739,GO:0005783,GO:0015937",851000,850185.0,28.72,0.946
YDR197W,CBS2,4,851228,852397,1170,+,Verified,"GO:0005739,GO:0005761,GO:0031314,GO:0045182,GO:0070131",851196,852505.0,20.543333333299998,0.94
YDR198C,RKM2,4,852533,853972,1440,-,Verified,"GO:0005575,GO:0016279,GO:0018023,GO:0018026",853999,852397.0,8.69,0.928
YDR200C,VPS64,4,854279,856093,1815,-,Verified,"GO:0000321,GO:0003674,GO:0005737,GO:0005789,GO:0006623",856159,854148.0,19.7733333333,0.9555
YDR202C,RAV2,4,856898,857953,1056,-,Verified,"GO:0003674,GO:0007035,GO:0043254,GO:0043291",857985,856765.0,32.17,0.9905
YDR204W,COQ4,4,858137,859144,1008,+,Verified,"GO:0003674,GO:0005743,GO:0006744",858130,859277.0,36.3066666667,0.983
YDR205W,MSC2,4,859346,861520,2175,+,Verified,"GO:0005385,GO:0005783,GO:0006829,GO:0006882,GO:0016021,GO:0046873,GO:0055085",859346,861594.0,18.46,0.9425
YDR206W,EBS1,4,862054,864708,2655,+,Verified,"GO:0000184,GO:0000932,GO:0003674,GO:0005737,GO:0017148",861775,864939.0,22.36,0.9225
YDR207C,UME6,4,865012,867522,2511,-,Verified,"GO:0003677,GO:0004407,GO:0005634,GO:0007068,GO:0007131,GO:0009847,GO:0010552,GO:0016575,GO:0030437,GO:0030528,GO:0033698,GO:0043565,GO:0045836,GO:0051276,GO:0070210",867612,864820.0,7.813333333330001,0.965
YDR208W,MSS4,4,868224,870563,2340,+,Verified,"GO:0005634,GO:0005886,GO:0016308,GO:0031321,GO:0046854",868101,870698.0,16.51,0.9665
YDR212W,TCP1,4,887232,888911,1680,+,Verified,"GO:0001950,GO:0005832,GO:0006457,GO:0051082",887149,888995.0,22.4966666667,0.958
YDR213W,UPC2,4,889751,892492,2742,+,Verified,"GO:0003702,GO:0005634,GO:0005737,GO:0008202,GO:0016020,GO:0016126,GO:0048471",889533,892715.0,26.25,0.9735
YDR214W,AHA1,4,892875,893927,1053,+,Verified,"GO:0001671,GO:0005737,GO:0006457,GO:0006950,GO:0051087",892744,894020.0,26.46,0.9845
YDR216W,ADR1,4,895035,899006,3972,+,Verified,"GO:0000433,GO:0003700,GO:0005634,GO:0006109,GO:0006350,GO:0007031,GO:0043565",894537,,12.0,0.988
YDR217C,RAD9,4,899551,903480,3930,-,Verified,"GO:0000077,GO:0000785,GO:0003690,GO:0005634,GO:0006281,GO:0006289,GO:0031571,GO:0031573,GO:0042393,GO:0045944,GO:0051726",903538,899477.0,10.95,0.965
YDR219C,MFB1,4,905455,906852,1398,-,Verified,"GO:0000151,GO:0003674,GO:0006511,GO:0007005,GO:0031315",907077,905256.0,22.3166666667,0.946
YDR221W,GTB1,4,907330,909438,2109,+,Verified,"GO:0000271,GO:0004558,GO:0005783,GO:0005788,GO:0006487,GO:0017177",907331,909609.0,22.37,0.948
YDR222W,YDR222W,4,910054,911301,1248,+,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",910019,911466.0,10.55,0.9965
YDR223W,CRF1,4,912099,913502,1404,+,Verified,"GO:0000790,GO:0003714,GO:0005634,GO:0005737,GO:0010688",911654,,34.0,0.9865
YDR226W,ADK1,4,916486,917154,669,+,Verified,"GO:0004017,GO:0005737,GO:0005739,GO:0005758,GO:0006172,GO:0009117",916464,917282.0,27.203333333299998,0.9705
YDR227W,SIR4,4,917571,921647,4077,+,Verified,"GO:0000783,GO:0001308,GO:0003690,GO:0005677,GO:0005724,GO:0006303,GO:0006342,GO:0030527,GO:0031491,GO:0042393",917459,921814.0,14.03,0.967
YDR228C,PCF11,4,921926,923806,1881,-,Verified,"GO:0000993,GO:0003729,GO:0005849,GO:0006369,GO:0006378,GO:0006379",923884,921860.0,30.9933333333,0.947
YDR229W,IVY1,4,924785,926146,1362,+,Verified,"GO:0000329,GO:0005543,GO:0042144",924693,926201.0,18.8033333333,0.9545
YDR231C,COX20,4,926293,926910,618,-,Verified,"GO:0005739,GO:0005743,GO:0009060,GO:0016485,GO:0033617,GO:0051082",926941,926187.0,31.76,0.983
YDR232W,HEM1,4,927452,929098,1647,+,Verified,"GO:0003870,GO:0005739,GO:0005759,GO:0006783",927220,929274.0,16.1466666667,0.983
YDR233C,RTN1,4,929470,930357,888,-,Verified,"GO:0003674,GO:0005739,GO:0005783,GO:0005794,GO:0006606,GO:0007029,GO:0008104,GO:0030176,GO:0032541",930397,929325.0,16.2533333333,0.984
YDR234W,LYS4,4,931129,933210,2082,+,Verified,"GO:0004409,GO:0005739,GO:0019878",930992,933327.0,18.386666666700002,0.9565
YDR235W,PRP42,4,933504,935138,1635,+,Verified,"GO:0000398,GO:0003723,GO:0005685,GO:0071004",933505,935203.0,14.43,0.9615
YDR236C,FMN1,4,935236,935892,657,-,Verified,"GO:0003919,GO:0005743,GO:0005792,GO:0008531,GO:0009398",935918,935128.0,23.8466666667,0.966
YDR237W,MRPL7,4,936615,937493,879,+,Verified,"GO:0003735,GO:0005739,GO:0005762,GO:0032543",936474,937620.0,13.7,0.952
YDR238C,SEC26,4,937895,940816,2922,-,Verified,"GO:0003674,GO:0006888,GO:0030126,GO:0030135",940850,937700.0,29.865,0.9285
YDR239C,YDR239C,4,941057,943420,2364,-,Verified,"GO:0003674,GO:0005737,GO:0005840,GO:0008150",943430,940999.0,7.9,0.9445
YDR240C,SNU56,4,943674,945152,1479,-,Verified,"GO:0000243,GO:0000398,GO:0003729,GO:0005685,GO:0071004",945173,943616.0,8.87666666667,0.8775
YDR242W,AMD2,4,946807,948456,1650,+,Verified,"GO:0004040,GO:0005575,GO:0008150",946712,,13.433333333299998,0.9005
YDR243C,PRP28,4,948518,950284,1767,-,Verified,"GO:0000354,GO:0004004,GO:0005681,GO:0005682",950317,948496.0,8.236666666669999,0.9405
YDR244W,PEX5,4,950563,952401,1839,+,Verified,"GO:0005052,GO:0005777,GO:0005778,GO:0005829,GO:0016560,GO:0030674",950539,952596.0,25.206666666700002,0.9325
YDR245W,MNN10,4,952800,953981,1182,+,Verified,"GO:0000009,GO:0000032,GO:0000136,GO:0000917,GO:0006080,GO:0006491",952738,954137.0,14.3833333333,0.961
YDR246W,TRS23,4,954288,954947,660,+,Verified,"GO:0006888,GO:0017112,GO:0030008,GO:0051276",954254,955116.0,10.6,0.9745
YDR247W,VHS1,4,956013,957398,1386,+,Verified,"GO:0000082,GO:0004672,GO:0004674,GO:0005737,GO:0006468",955645,957745.0,31.9,0.9905
YDR248C,YDR248C,4,957758,958339,582,-,Uncharacterized,"GO:0005737,GO:0019521,GO:0046316",958398,957658.0,27.575,0.981
YDR249C,YDR249C,4,958681,959802,1122,-,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",960118,958568.0,4.81,0.9735
YDR251W,PAM1,4,960614,963106,2493,+,Verified,"GO:0003674,GO:0005933,GO:0005935,GO:0007124",960309,963282.0,14.56,0.974
YDR253C,MET32,4,963990,964565,576,-,Verified,"GO:0000096,GO:0003677,GO:0003704,GO:0005634,GO:0043565",964767,963946.0,26.0,0.994
YDR254W,CHL4,4,965113,966489,1377,+,Verified,"GO:0000942,GO:0005198,GO:0007059,GO:0034087,GO:0034089,GO:0034090,GO:0051382,GO:0071459",965042,966518.0,8.72,0.994
YDR255C,RMD5,4,966557,967822,1266,-,Verified,"GO:0004842,GO:0005829,GO:0034657,GO:0042787,GO:0043161,GO:0045721",967860,966299.0,32.4,0.9645
YDR257C,RKM4,4,969990,971474,1485,-,Verified,"GO:0005634,GO:0016279,GO:0018026",971479,969687.0,9.6,0.9735
YDR258C,HSP78,4,971808,974243,2436,-,Verified,"GO:0000002,GO:0005739,GO:0005759,GO:0010892,GO:0016887,GO:0030150,GO:0034605,GO:0042026,GO:0043335,GO:0050821,GO:0051787",974317,971703.0,9.65,0.9985
YDR259C,YAP6,4,974631,975782,1152,-,Verified,"GO:0003702,GO:0005634,GO:0043565,GO:0045944",976004,974495.0,45.65,0.999
YDR260C,SWM1,4,976717,977229,513,-,Verified,"GO:0003674,GO:0005634,GO:0005680,GO:0016567,GO:0030071,GO:0030476,GO:0031145",977259,976378.0,9.50666666667,0.9945
YDR261C,EXG2,4,977521,979209,1689,-,Verified,"GO:0004338,GO:0009277,GO:0031505",979263,977408.0,22.85,0.995
YDR264C,AKR1,4,996029,998323,2295,-,Verified,"GO:0000750,GO:0005794,GO:0006612,GO:0006897,GO:0016020,GO:0018345,GO:0019706",998421,995833.0,22.53,0.9795
YDR265W,PEX10,4,998864,999877,1014,+,Verified,"GO:0004842,GO:0005515,GO:0005778,GO:0016558,GO:0016567",998609,1000065.0,26.83,0.9785
YDR266C,YDR266C,4,1000104,1002023,1920,-,Verified,"GO:0003674,GO:0005737,GO:0005840,GO:0008150",1002226,999965.0,16.175,0.969
YDR267C,CIA1,4,1002510,1003502,993,-,Verified,"GO:0000055,GO:0002098,GO:0003674,GO:0005634,GO:0005737,GO:0005829,GO:0016226",1003563,1002306.0,12.926666666700001,0.966
YDR268W,MSW1,4,1004004,1005143,1140,+,Verified,"GO:0004830,GO:0005739,GO:0070183",1003966,1005257.0,14.7733333333,0.9725
YDR270W,CCC2,4,1005675,1008689,3015,+,Verified,"GO:0005507,GO:0006879,GO:0012510,GO:0019829,GO:0055085,GO:0060003",1005602,1009005.0,30.7633333333,0.986
YDR272W,GLO2,4,1009010,1009834,825,+,Verified,"GO:0004416,GO:0005737,GO:0019243,GO:0044262",1008954,1009888.0,28.92,0.9835
YDR273W,DON1,4,1010176,1011273,1098,+,Verified,"GO:0003674,GO:0005628,GO:0007126,GO:0030476",1010134,1011376.0,76.0,0.987
YDR275W,BSC2,4,1012252,1012959,708,+,Verified,"GO:0003674,GO:0005811,GO:0008150",1012234,1013254.0,7.7466666666699995,1.0
YDR279W,RNH202,4,1019368,1020420,1053,+,Verified,"GO:0004523,GO:0005634,GO:0006401,GO:0032299,GO:0043137",1019302,1020456.0,11.0166666667,0.9705
YDR280W,RRP45,4,1020747,1021664,918,+,Verified,"GO:0000176,GO:0000177,GO:0000467,GO:0003674,GO:0005730,GO:0034427,GO:0034473,GO:0034475,GO:0034476,GO:0070478,GO:0070481,GO:0070651,GO:0071035,GO:0071038,GO:0071042,GO:0071051",1020618,1021769.0,8.4,0.95
YDR282C,YDR282C,4,1023511,1024755,1245,-,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",1024763,1023312.0,24.0,0.9925
YDR283C,GCN2,4,1025070,1030049,4980,-,Verified,"GO:0000077,GO:0004672,GO:0004694,GO:0006446,GO:0006468,GO:0008652,GO:0022626,GO:0042803",1030269,1024880.0,28.885,0.969
YDR284C,DPP1,4,1030550,1031419,870,-,Verified,"GO:0000329,GO:0000810,GO:0006644,GO:0007165,GO:0008195",1031701,1030464.0,23.87,0.9505
YDR285W,ZIP1,4,1032436,1035063,2628,+,Verified,"GO:0000802,GO:0003682,GO:0007129,GO:0007131,GO:0032184",1031955,1035217.0,18.95,0.934
YDR287W,INM2,4,1035995,1036873,879,+,Verified,"GO:0005575,GO:0008934,GO:0046855",1035964,1037230.0,31.5066666667,0.973
YDR288W,NSE3,4,1037195,1038106,912,+,Verified,"GO:0003677,GO:0005634,GO:0005737,GO:0006281,GO:0030915",1037150,1038266.0,14.8633333333,0.9695
YDR289C,RTT103,4,1038280,1039509,1230,-,Verified,"GO:0000993,GO:0005575,GO:0010526,GO:0030846",1039565,1038074.0,14.0333333333,0.9395
YDR291W,HRQ1,4,1039728,1042961,3234,+,Uncharacterized,"GO:0003674,GO:0005634,GO:0008150",1039691,1043010.0,11.31,0.939
YDR292C,SRP101,4,1043146,1045011,1866,-,Verified,"GO:0005047,GO:0005525,GO:0005785,GO:0005789,GO:0006614,GO:0045047",1045139,1043068.0,18.1966666667,0.976
YDR293C,SSD1,4,1045640,1049392,3753,-,Verified,"GO:0001300,GO:0001302,GO:0003729,GO:0005737,GO:0031505,GO:0048027",1049447,1045320.0,29.99,0.989
YDR294C,DPL1,4,1050459,1052228,1770,-,Verified,"GO:0005783,GO:0006665,GO:0008117,GO:0009267,GO:0019722",1052298,1050409.0,30.73,0.923
YDR295C,HDA2,4,1052623,1054647,2025,-,Verified,"GO:0000122,GO:0003677,GO:0003682,GO:0004407,GO:0005634,GO:0010978,GO:0016575,GO:0031047,GO:0070823",1054911,1052543.0,19.4833333333,0.935
YDR296W,MHR1,4,1055212,1055892,681,+,Verified,"GO:0000002,GO:0000150,GO:0003677,GO:0003697,GO:0005634,GO:0005739,GO:0006310,GO:0006355,GO:0034599,GO:0090297",1055158,1055980.0,15.1066666667,0.932
YDR297W,SUR2,4,1056551,1057600,1050,+,Verified,"GO:0000170,GO:0005789,GO:0006665",1056516,1057771.0,16.706666666700002,0.9765
YDR298C,ATP5,4,1058176,1058814,639,-,Verified,"GO:0000274,GO:0005739,GO:0005753,GO:0015986,GO:0046933,GO:0046961",1058976,1058000.0,31.863333333299998,0.936
YDR299W,BFR2,4,1059627,1061231,1605,+,Verified,"GO:0003674,GO:0005730,GO:0006364,GO:0030686",1059593,1061323.0,7.043333333330001,0.928
YDR300C,PRO1,4,1061505,1062791,1287,-,Verified,"GO:0004349,GO:0005737,GO:0006561",1062867,1061396.0,10.7133333333,0.915
YDR301W,CFT1,4,1063352,1067425,4074,+,Verified,"GO:0003723,GO:0005739,GO:0005847,GO:0005849,GO:0006369,GO:0006378,GO:0006379",1063278,1067560.0,20.43,0.92
YDR302W,GPI11,4,1067731,1068390,660,+,Verified,"GO:0005783,GO:0005789,GO:0006506,GO:0051377",1067670,1068464.0,10.7733333333,0.956
YDR303C,RSC3,4,1068729,1071386,2658,-,Verified,"GO:0000082,GO:0000086,GO:0003677,GO:0005634,GO:0006337,GO:0006355,GO:0006368,GO:0008094,GO:0016586,GO:0033262,GO:0043044,GO:0043565,GO:0051726",1071679,1068615.0,15.08,0.9625
YDR304C,CPR5,4,1071880,1072557,678,-,Verified,"GO:0003755,GO:0005737,GO:0005783,GO:0008150",1072587,1071807.0,62.3333333333,0.9565
YDR305C,HNT2,4,1072746,1073488,743,-,Verified,"GO:0005634,GO:0005737,GO:0005739,GO:0009164,GO:0016787,GO:0017111",1073463,1072682.0,39.51,0.961
YDR306C,YDR306C,4,1073735,1075171,1437,-,Uncharacterized,"GO:0000151,GO:0004842,GO:0005515,GO:0006511",1075224,1073717.0,25.765,0.9225
YDR307W,YDR307W,4,1075865,1077853,1989,+,Uncharacterized,"GO:0003674,GO:0005783,GO:0008150",1075807,1077861.0,20.12,0.94
YDR309C,GIC2,4,1079048,1080199,1152,-,Verified,"GO:0000131,GO:0005100,GO:0005546,GO:0005886,GO:0005934,GO:0007096,GO:0007120,GO:0007266,GO:0017048,GO:0030010,GO:0030478,GO:0043332",1080250,1078685.0,20.38,0.9795
YDR310C,SUM1,4,1081128,1084316,3189,-,Verified,"GO:0003688,GO:0005634,GO:0006270,GO:0006348,GO:0007088,GO:0016481,GO:0016564,GO:0030466,GO:0043565",1084595,1080941.0,12.37,0.932
YDR311W,TFB1,4,1085065,1086993,1929,+,Verified,"GO:0000112,GO:0000439,GO:0005675,GO:0006289,GO:0010314,GO:0016251,GO:0032266,GO:0032568,GO:0070816",1085068,1087096.0,14.3733333333,0.921
YDR312W,SSF2,4,1087581,1088942,1362,+,Verified,"GO:0000027,GO:0000747,GO:0005730,GO:0019843",1087550,1089125.0,8.333333333330001,0.869
YDR313C,PIB1,4,1089219,1090079,861,-,Verified,"GO:0000329,GO:0004842,GO:0005770,GO:0016567,GO:0032266",1090168,1089042.0,38.08,0.969
YDR314C,RAD34,4,1090433,1092511,2079,-,Verified,"GO:0003674,GO:0005634,GO:0006289",1092547,1090169.0,32.75,0.9285
YDR315C,IPK1,4,1092741,1093586,846,-,Verified,"GO:0005634,GO:0032958,GO:0035299,GO:0070481",1093588,1092669.0,11.46,0.9305
YDR316W,OMS1,4,1093763,1095178,1416,+,Verified,"GO:0005739,GO:0005740,GO:0008150,GO:0008757",1093760,1095258.0,16.19,0.9375
YDR318W,MCM21,4,1103758,1104947,1190,+,Verified,"GO:0000778,GO:0000817,GO:0003674,GO:0007059,GO:0034087",1103687,1105058.0,21.59,0.9695
YDR319C,YDR319C,4,1105003,1105827,825,-,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",1105875,1104930.0,24.78,0.9935
YDR320C,SWA2,4,1106095,1108101,2007,-,Verified,"GO:0005789,GO:0030276,GO:0032781,GO:0043130,GO:0048309,GO:0072318",1108109,1106008.0,18.866666666700002,0.9555
YDR321W,ASP1,4,1108702,1109847,1146,+,Verified,"GO:0004067,GO:0005622,GO:0005829,GO:0006530",1108672,1109999.0,22.95,0.95
YDR322W,MRPL35,4,1110589,1111692,1104,+,Verified,"GO:0003735,GO:0005739,GO:0005762,GO:0032543",1110579,1111787.0,10.75,0.9165
YDR323C,PEP7,4,1112480,1114027,1548,-,Verified,"GO:0000011,GO:0005737,GO:0006895,GO:0006896,GO:0006904,GO:0006906,GO:0010009,GO:0032266",1114058,1112300.0,9.495,0.9565
YDR324C,UTP4,4,1114433,1116763,2331,-,Verified,"GO:0000462,GO:0003674,GO:0005730,GO:0030686,GO:0032040,GO:0034455,GO:0045943",1116704,1114254.0,6.73666666667,0.9105
YDR325W,YCG1,4,1117126,1120233,3108,+,Verified,"GO:0000070,GO:0000799,GO:0003674,GO:0007076,GO:0010032,GO:0070058,GO:0070550",1117110,1120298.0,10.6933333333,0.9075
YDR326C,YSP2,4,1120609,1124925,4317,-,Verified,"GO:0003674,GO:0005739,GO:0006915",1125114,1120466.0,24.1766666667,0.909
YDR328C,SKP1,4,1125434,1126018,585,-,Verified,"GO:0000082,GO:0000086,GO:0000776,GO:0000910,GO:0000921,GO:0003688,GO:0004842,GO:0005515,GO:0005634,GO:0005737,GO:0006461,GO:0007035,GO:0007096,GO:0019005,GO:0031146,GO:0031518,GO:0042787,GO:0043254,GO:0043291,GO:0045116,GO:0051382",1126057,1125233.0,36.6433333333,0.932
YDR329C,PEX3,4,1126270,1127595,1326,-,Verified,"GO:0005515,GO:0005778,GO:0005783,GO:0032581,GO:0045033,GO:0045046",1127618,1126206.0,10.45,0.9005
YDR330W,UBX5,4,1127872,1129374,1503,+,Verified,"GO:0003674,GO:0005634,GO:0005737,GO:0006511",1127801,1129567.0,28.63,0.894
YDR331W,GPI8,4,1129588,1130823,1236,+,Verified,"GO:0003923,GO:0005789,GO:0016255,GO:0042765",1129550,1130895.0,12.816666666700002,0.952
YDR332W,IRC3,4,1131001,1133070,2070,+,Verified,"GO:0004004,GO:0005739,GO:0008150",1130977,1133144.0,15.55,0.965
YDR333C,YDR333C,4,1133260,1135431,2172,-,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",1135436,1133038.0,17.63,0.876
YDR334W,SWR1,4,1135932,1140476,4545,+,Verified,"GO:0000812,GO:0005198,GO:0005634,GO:0006338,GO:0043486",1135693,1140593.0,14.8566666667,0.879
YDR335W,MSN5,4,1141168,1144842,3675,+,Verified,"GO:0005515,GO:0005634,GO:0006611,GO:0008262,GO:0071528",1140812,1144933.0,23.8,0.956
YDR336W,YDR336W,4,1145092,1146036,945,+,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",1145254,1146131.0,18.02,0.995
YDR337W,MRPS28,4,1146319,1147179,861,+,Verified,"GO:0003723,GO:0003735,GO:0005739,GO:0005763,GO:0032543",1146271,1147246.0,12.163333333299999,0.9725
YDR338C,YDR338C,4,1147379,1149466,2088,-,Uncharacterized,"GO:0005575,GO:0015297,GO:0055085",1149526,1147256.0,48.0,0.976
YDR339C,FCF1,4,1149951,1150520,570,-,Verified,"GO:0000447,GO:0000472,GO:0000480,GO:0003674,GO:0005730,GO:0032040",1150532,1149873.0,13.6866666667,0.9635
YDR345C,HXT3,4,1162957,1164660,1704,-,Verified,"GO:0005353,GO:0005355,GO:0005624,GO:0005886,GO:0008645,GO:0015578,GO:0055085",1164693,1162814.0,31.9266666667,0.988
YDR346C,SVF1,4,1167214,1168659,1446,-,Verified,"GO:0003674,GO:0005634,GO:0005737,GO:0034599",1168817,1166939.0,17.97,0.958
YDR347W,MRP1,4,1169178,1170143,966,+,Verified,"GO:0003735,GO:0005739,GO:0005763,GO:0032543",1169115,1170261.0,15.333333333299999,0.958
YDR348C,YDR348C,4,1170326,1171825,1500,-,Uncharacterized,"GO:0003674,GO:0005935,GO:0008150,GO:0043332",1172025,1170147.0,11.8033333333,0.961
YDR349C,YPS7,4,1172386,1174176,1791,-,Verified,"GO:0004190,GO:0005737,GO:0005783,GO:0031505",1174259,1172218.0,24.1033333333,0.971
YDR350C,ATP22,4,1176120,1178174,2055,-,Verified,"GO:0005743,GO:0045182,GO:0070131",1178203,1176033.0,20.613333333299998,0.945
YDR351W,SBE2,4,1178666,1181260,2595,+,Verified,"GO:0003674,GO:0005794,GO:0031505",1178446,1181410.0,35.59,0.946
YDR352W,YDR352W,4,1181801,1182754,954,+,Uncharacterized,"GO:0000329,GO:0003674,GO:0008150",1181624,1182984.0,15.253333333299999,0.975
YDR353W,TRR1,4,1183299,1184258,960,+,Verified,"GO:0004791,GO:0005829,GO:0008198,GO:0034599,GO:0045454",1183252,1184338.0,21.93,0.995
YDR354W,TRP4,4,1184747,1185889,1143,+,Verified,"GO:0000162,GO:0004048,GO:0005634,GO:0005737",1184622,1185959.0,15.26,0.982
YDR356W,SPC110,4,1186107,1188941,2835,+,Verified,"GO:0000742,GO:0005200,GO:0005822,GO:0005823,GO:0007020",1186038,1189269.0,11.826666666700001,0.948
YDR358W,GGA1,4,1190059,1191732,1674,+,Verified,"GO:0005802,GO:0006895,GO:0006896,GO:0043130,GO:0043328",1190008,1191894.0,37.665,0.9745
YDR359C,EAF1,4,1191936,1194884,2949,-,Verified,"GO:0000123,GO:0003674,GO:0006281,GO:0016568,GO:0035267,GO:0043623",1194880,1191754.0,10.29,0.929
YDR361C,BCP1,4,1195412,1196263,852,-,Verified,"GO:0000055,GO:0003674,GO:0005634,GO:0005737,GO:0006611",1196298,1195162.0,9.98,0.933
YDR362C,TFC6,4,1196679,1198697,2019,-,Verified,"GO:0000127,GO:0003709,GO:0006384",1198808,1196629.0,11.2166666667,0.939
YDR363W,ESC2,4,1199183,1200553,1371,+,Verified,"GO:0000724,GO:0003674,GO:0005634,GO:0007064,GO:0030466,GO:0031573",1199035,1200722.0,10.6,0.9465
YDR364C,CDC40,4,1202843,1204210,1368,-,Verified,"GO:0000082,GO:0000348,GO:0000350,GO:0000386,GO:0000389,GO:0005681",1204244,1202570.0,10.3,0.9685
YDR368W,YPR1,4,1213904,1214842,939,+,Verified,"GO:0004032,GO:0004090,GO:0005634,GO:0005737,GO:0019568,GO:0034599,GO:0042843,GO:0047935",1213854,1215005.0,44.22,0.9875
YDR369C,XRS2,4,1215016,1217580,2565,-,Verified,"GO:0000723,GO:0000727,GO:0003677,GO:0003691,GO:0005634,GO:0006284,GO:0006303,GO:0030435,GO:0030674,GO:0030870,GO:0042138,GO:0042162,GO:0043047,GO:0051880",1217604,1214911.0,17.35,0.9575
YDR370C,YDR370C,4,1217782,1219110,1329,-,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",1219111,1217729.0,14.2166666667,0.9595
YDR371W,CTS2,4,1219413,1220948,1536,+,Uncharacterized,"GO:0003674,GO:0005737,GO:0030435",1219351,1221057.0,34.005,0.9565
YDR372C,VPS74,4,1221112,1222149,1038,-,Verified,"GO:0005634,GO:0005737,GO:0005794,GO:0005829,GO:0006890,GO:0019898,GO:0019899,GO:0030968,GO:0034067,GO:0070273",1222413,1220968.0,25.223333333299998,0.948
YDR373W,FRQ1,4,1222759,1223331,573,+,Verified,"GO:0000139,GO:0005509,GO:0008047,GO:0009966",1222647,1223458.0,31.63,0.951
YDR375C,BCS1,4,1225166,1226536,1371,-,Verified,"GO:0005739,GO:0005743,GO:0007005,GO:0009060,GO:0016887,GO:0051131",1226537,1225095.0,13.566666666700002,0.9815
YDR376W,ARH1,4,1226822,1228303,1482,+,Verified,"GO:0005739,GO:0005743,GO:0006744,GO:0006879,GO:0015039",1226813,1228372.0,24.386666666700002,0.983
YDR379W,RGA2,4,1230167,1233196,3030,+,Verified,"GO:0000750,GO:0001403,GO:0005100,GO:0007015,GO:0007118,GO:0007119,GO:0007124,GO:0007264,GO:0030010,GO:0032177",1230034,1233280.0,20.4133333333,0.9675
YDR380W,ARO10,4,1234218,1236125,1908,+,Verified,"GO:0000949,GO:0000950,GO:0000951,GO:0004737,GO:0005737,GO:0006552,GO:0006559,GO:0006569,GO:0016831,GO:0050177",1234114,1236251.0,26.82,0.994
YDR381W,YRA1,4,1236558,1238004,1447,+,Verified,"GO:0000346,GO:0003723,GO:0006283,GO:0006406",1236462,1238197.0,15.253333333299999,0.995
YDR381C-A,YDR381C-A,4,1238312,1238850,539,-,Verified,"GO:0003674,GO:0005739,GO:0005741,GO:0008150",1239082,1238204.0,26.84,0.9795
YDR383C,NKP1,4,1239960,1240676,717,-,Verified,"GO:0000776,GO:0003674,GO:0008150",1240699,1239899.0,46.0,0.9705
YDR384C,ATO3,4,1241204,1242031,828,-,Verified,"GO:0005739,GO:0005886,GO:0008519,GO:0015696,GO:0019740,GO:0055085",1242117,1241044.0,9.44,0.9895
YDR387C,YDR387C,4,1248154,1249821,1668,-,Uncharacterized,"GO:0006810,GO:0016020,GO:0022891,GO:0055085",1249968,1248019.0,28.835,0.929
YDR388W,RVS167,4,1250186,1251634,1449,+,Verified,"GO:0006897,GO:0008092,GO:0008289,GO:0016192,GO:0030479,GO:0043332,GO:0051666,GO:0060988",1250161,1251756.0,43.7766666667,0.9305
YDR389W,SAC7,4,1252537,1254501,1965,+,Verified,"GO:0005100,GO:0005622,GO:0007264,GO:0030037",1252016,1254757.0,11.833333333299999,0.966
YDR390C,UBA2,4,1254937,1256847,1911,-,Verified,"GO:0005634,GO:0016925,GO:0019948,GO:0031510",1256877,1254853.0,9.63333333333,0.9445
YDR391C,YDR391C,4,1257358,1258056,699,-,Uncharacterized,"GO:0003674,GO:0005634,GO:0005737,GO:0008150",1258068,1257301.0,26.635,0.9725
YDR392W,SPT3,4,1258696,1259709,1014,+,Verified,"GO:0000124,GO:0000747,GO:0001403,GO:0003712,GO:0007124,GO:0016568,GO:0016573,GO:0030437,GO:0032569,GO:0046695",1258627,1259840.0,16.81,0.9595
YDR394W,RPT3,4,1261681,1262967,1287,+,Verified,"GO:0006511,GO:0008540,GO:0016887,GO:0070682",1261578,1263063.0,20.8166666667,0.955
YDR395W,SXM1,4,1263324,1266158,2835,+,Verified,"GO:0005634,GO:0005737,GO:0006406,GO:0006913,GO:0008565",1263203,1266252.0,27.07,0.9425
YDR397C,NCB2,4,1266366,1266898,533,-,Verified,"GO:0000122,GO:0003713,GO:0003714,GO:0005634,GO:0017054,GO:0045944",1266949,1266196.0,10.675,0.951
YDR398W,UTP5,4,1267471,1269402,1932,+,Verified,"GO:0000462,GO:0003674,GO:0005730,GO:0032040,GO:0033553,GO:0034455,GO:0045943",1267436,1269509.0,8.86,0.9575
